Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Hour,Delay_Flag,Refund_Flag,Delivery_Tier,Order_Segment,Hour_Bucket,Sentiment,Feedback_Theme,Sentiment_Score
ORD034309,CUST5027,Blinkit,45:29.5,27,Fruits & Vegetables,511,Very satisfied with the service.,5,No,No,45,0,0,On-Time,High,Off-Peak,Positive,Overall,1
ORD034310,CUST2354,JioMart,59:29.5,23,Snacks,320,"Easy to order, loved it!",5,No,No,59,0,0,On-Time,Medium,Off-Peak,Positive,App/UX,1
ORD034311,CUST3068,Swiggy Instamart,31:29.5,24,Dairy,544,"Very late delivery, not happy.",2,No,Yes,31,0,1,On-Time,High,Off-Peak,Negative,Speed,-1
ORD034312,CUST8265,Blinkit,41:29.5,27,Grocery,1049,Very satisfied with the service.,5,No,No,41,0,0,On-Time,Premium,Off-Peak,Positive,Overall,1
ORD034313,CUST5620,Blinkit,19:29.5,32,Grocery,301,"Fast delivery, great service!",5,No,No,19,0,0,On-Time,Medium,Evening,Positive,Speed,1
ORD034314,CUST5078,JioMart,07:29.5,32,Grocery,1071,Excellent experience!,5,No,No,7,0,0,On-Time,Premium,Morning,Positive,Overall,1
ORD034315,CUST2425,Blinkit,34:29.5,24,Grocery,211,"Very late delivery, not happy.",2,No,Yes,34,0,1,On-Time,Medium,Off-Peak,Negative,Speed,-1
ORD034316,CUST3942,Blinkit,54:29.5,35,Beverages,103,"Horrible experience, never ordering again.",1,No,Yes,54,0,1,On-Time,Low,Off-Peak,Negative,Overall,-1
ORD034317,CUST7779,Swiggy Instamart,01:29.5,36,Grocery,650,Very satisfied with the service.,5,No,No,1,0,0,Slow,High,Off-Peak,Positive,Overall,1
ORD034318,CUST7962,JioMart,28:29.5,54,Personal Care,1024,Packaging could be better.,3,Yes,No,28,1,0,Very Late,Premium,Off-Peak,Neutral,Packaging,0
ORD034319,CUST7737,Blinkit,35:29.5,42,Fruits & Vegetables,313,"Fast delivery, great service!",5,Yes,No,35,1,0,Slow,Medium,Off-Peak,Positive,Speed,1
ORD034320,CUST6757,Swiggy Instamart,24:29.5,35,Personal Care,728,"Fast delivery, great service!",5,No,No,24,0,0,On-Time,High,Off-Peak,Positive,Speed,1
ORD034321,CUST7523,Blinkit,10:29.5,27,Grocery,200,"Very late delivery, not happy.",2,No,Yes,10,0,1,On-Time,Low,Morning,Negative,Speed,-1
ORD034322,CUST1708,Swiggy Instamart,49:29.5,12,Grocery,478,Items missing from order.,2,No,Yes,49,0,1,Express,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034323,CUST3875,Blinkit,04:29.5,13,Dairy,503,Delivery person was rude.,2,No,Yes,4,0,1,Express,High,Off-Peak,Negative,Staff,-1
ORD034324,CUST4631,Swiggy Instamart,32:29.5,37,Beverages,928,"Fast delivery, great service!",5,No,No,32,0,0,Slow,High,Off-Peak,Positive,Speed,1
ORD034325,CUST4297,Swiggy Instamart,46:29.5,30,Beverages,847,Quick and reliable!,5,No,No,46,0,0,On-Time,High,Off-Peak,Positive,Speed,1
ORD034326,CUST7581,JioMart,37:29.5,20,Personal Care,907,Quick and reliable!,5,No,No,37,0,0,Express,High,Off-Peak,Positive,Speed,1
ORD034327,CUST2416,Swiggy Instamart,25:29.5,28,Beverages,892,Packaging could be better.,3,No,No,25,0,0,On-Time,High,Off-Peak,Neutral,Packaging,0
ORD034328,CUST7780,Blinkit,12:29.5,24,Dairy,142,Very satisfied with the service.,5,No,No,12,0,0,On-Time,Low,Lunch,Positive,Overall,1
ORD034329,CUST6829,Swiggy Instamart,49:29.5,28,Beverages,428,Items missing from order.,2,No,Yes,49,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034330,CUST6566,Swiggy Instamart,12:29.5,20,Beverages,226,Excellent experience!,5,No,No,12,0,0,Express,Medium,Lunch,Positive,Overall,1
ORD034331,CUST9358,Blinkit,21:29.5,36,Dairy,608,"Horrible experience, never ordering again.",1,No,Yes,21,0,1,Slow,High,Evening,Negative,Overall,-1
ORD034332,CUST1363,Blinkit,00:29.5,26,Dairy,473,"Horrible experience, never ordering again.",1,No,Yes,0,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD034333,CUST7857,Swiggy Instamart,43:29.5,39,Beverages,428,"Easy to order, loved it!",5,No,No,43,0,0,Slow,Medium,Off-Peak,Positive,App/UX,1
ORD034334,CUST3384,Blinkit,33:29.5,27,Dairy,272,Quick and reliable!,5,No,No,33,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD034335,CUST5104,Swiggy Instamart,19:29.5,31,Snacks,414,Quick and reliable!,5,No,No,19,0,0,On-Time,Medium,Evening,Positive,Speed,1
ORD034336,CUST8433,Swiggy Instamart,46:29.5,28,Dairy,528,Delivery person was rude.,2,No,Yes,46,0,1,On-Time,High,Off-Peak,Negative,Staff,-1
ORD034337,CUST6338,Swiggy Instamart,45:29.5,23,Fruits & Vegetables,397,Items missing from order.,2,No,Yes,45,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034338,CUST6435,Blinkit,41:29.5,10,Snacks,170,"Horrible experience, never ordering again.",1,No,Yes,41,0,1,Express,Low,Off-Peak,Negative,Overall,-1
ORD034339,CUST6543,JioMart,59:29.5,42,Grocery,423,Good quality products.,4,Yes,No,59,1,0,Slow,Medium,Off-Peak,Positive,Product Quality,1
ORD034340,CUST3454,JioMart,02:29.5,37,Beverages,761,"Very late delivery, not happy.",2,No,Yes,2,0,1,Slow,High,Off-Peak,Negative,Speed,-1
ORD034341,CUST7897,Swiggy Instamart,37:29.5,22,Grocery,577,"Horrible experience, never ordering again.",1,No,Yes,37,0,1,On-Time,High,Off-Peak,Negative,Overall,-1
ORD034342,CUST8485,Swiggy Instamart,34:29.5,37,Fruits & Vegetables,186,"Fast delivery, great service!",5,No,No,34,0,0,Slow,Low,Off-Peak,Positive,Speed,1
ORD034343,CUST3274,Blinkit,03:29.5,8,Grocery,364,"Fast delivery, great service!",5,No,No,3,0,0,Express,Medium,Off-Peak,Positive,Speed,1
ORD034344,CUST1887,JioMart,05:29.5,31,Snacks,110,"Very late delivery, not happy.",2,No,Yes,5,0,1,On-Time,Low,Off-Peak,Negative,Speed,-1
ORD034345,CUST4964,JioMart,20:29.5,29,Personal Care,987,Very satisfied with the service.,5,No,No,20,0,0,On-Time,High,Evening,Positive,Overall,1
ORD034346,CUST7638,JioMart,42:29.5,41,Fruits & Vegetables,221,Excellent experience!,5,Yes,No,42,1,0,Slow,Medium,Off-Peak,Positive,Overall,1
ORD034347,CUST8750,Blinkit,26:29.5,35,Snacks,475,Quick and reliable!,5,No,No,26,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD034348,CUST1941,Blinkit,55:29.5,17,Beverages,119,Wrong item delivered.,1,No,Yes,55,0,1,Express,Low,Off-Peak,Negative,Order Accuracy,-1
ORD034349,CUST3358,Blinkit,46:29.5,36,Beverages,146,Items missing from order.,2,No,Yes,46,0,1,Slow,Low,Off-Peak,Negative,Order Accuracy,-1
ORD034350,CUST8449,Swiggy Instamart,52:29.5,37,Snacks,107,"Not fresh, disappointed.",2,No,Yes,52,0,1,Slow,Low,Off-Peak,Negative,Product Quality,-1
ORD034351,CUST6145,Blinkit,46:29.5,38,Dairy,434,Good quality products.,4,No,No,46,0,0,Slow,Medium,Off-Peak,Positive,Product Quality,1
ORD034352,CUST2847,Swiggy Instamart,09:29.5,25,Personal Care,1214,Wrong item delivered.,1,No,Yes,9,0,1,On-Time,Premium,Morning,Negative,Order Accuracy,-1
ORD034353,CUST1126,Swiggy Instamart,47:29.5,52,Personal Care,851,"Easy to order, loved it!",5,Yes,No,47,1,0,Very Late,High,Off-Peak,Positive,App/UX,1
ORD034354,CUST1126,Swiggy Instamart,25:29.5,29,Grocery,847,Packaging could be better.,3,No,No,25,0,0,On-Time,High,Off-Peak,Neutral,Packaging,0
ORD034355,CUST6836,Swiggy Instamart,24:29.5,31,Snacks,151,Packaging could be better.,3,No,No,24,0,0,On-Time,Low,Off-Peak,Neutral,Packaging,0
ORD034356,CUST8153,Blinkit,32:29.5,21,Fruits & Vegetables,583,Excellent experience!,5,No,No,32,0,0,On-Time,High,Off-Peak,Positive,Overall,1
ORD034357,CUST8986,Blinkit,30:29.5,52,Beverages,762,Good quality products.,4,Yes,No,30,1,0,Very Late,High,Off-Peak,Positive,Product Quality,1
ORD034358,CUST1682,JioMart,39:29.5,17,Personal Care,994,Excellent experience!,5,No,No,39,0,0,Express,High,Off-Peak,Positive,Overall,1
ORD034359,CUST7983,JioMart,49:29.5,23,Grocery,779,Delivery person was rude.,2,No,Yes,49,0,1,On-Time,High,Off-Peak,Negative,Staff,-1
ORD034360,CUST1044,Swiggy Instamart,48:29.5,45,Snacks,53,Delivery person was rude.,2,Yes,Yes,48,1,1,Slow,Low,Off-Peak,Negative,Staff,-1
ORD034361,CUST6229,JioMart,06:29.5,24,Beverages,840,"Not fresh, disappointed.",2,No,Yes,6,0,1,On-Time,High,Off-Peak,Negative,Product Quality,-1
ORD034362,CUST8575,JioMart,11:29.5,27,Fruits & Vegetables,240,"Very late delivery, not happy.",2,No,Yes,11,0,1,On-Time,Medium,Off-Peak,Negative,Speed,-1
ORD034363,CUST2245,JioMart,51:29.5,26,Fruits & Vegetables,576,Good quality products.,4,No,No,51,0,0,On-Time,High,Off-Peak,Positive,Product Quality,1
ORD034364,CUST2163,Swiggy Instamart,44:29.5,38,Beverages,502,Items missing from order.,2,No,Yes,44,0,1,Slow,High,Off-Peak,Negative,Order Accuracy,-1
ORD034365,CUST3913,JioMart,40:29.5,35,Fruits & Vegetables,604,Good quality products.,4,No,No,40,0,0,On-Time,High,Off-Peak,Positive,Product Quality,1
ORD034366,CUST2363,Blinkit,41:29.5,36,Beverages,937,"Easy to order, loved it!",5,No,No,41,0,0,Slow,High,Off-Peak,Positive,App/UX,1
ORD034367,CUST9561,Swiggy Instamart,52:29.5,47,Personal Care,1220,Good quality products.,4,Yes,No,52,1,0,Slow,Premium,Off-Peak,Positive,Product Quality,1
ORD034368,CUST2496,Blinkit,33:29.5,36,Snacks,55,Items missing from order.,2,No,Yes,33,0,1,Slow,Low,Off-Peak,Negative,Order Accuracy,-1
ORD034369,CUST7276,Swiggy Instamart,39:29.5,34,Beverages,715,"Very late delivery, not happy.",2,No,Yes,39,0,1,On-Time,High,Off-Peak,Negative,Speed,-1
ORD034370,CUST8432,Blinkit,37:29.5,34,Dairy,337,Packaging could be better.,3,No,No,37,0,0,On-Time,Medium,Off-Peak,Neutral,Packaging,0
ORD034371,CUST4319,JioMart,28:29.5,39,Dairy,367,Very satisfied with the service.,5,No,No,28,0,0,Slow,Medium,Off-Peak,Positive,Overall,1
ORD034372,CUST3952,Swiggy Instamart,26:29.5,19,Snacks,456,Delivery person was rude.,2,No,Yes,26,0,1,Express,Medium,Off-Peak,Negative,Staff,-1
ORD034373,CUST4947,Blinkit,58:29.5,30,Fruits & Vegetables,246,"Horrible experience, never ordering again.",1,No,Yes,58,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD034374,CUST6979,Swiggy Instamart,05:29.5,43,Dairy,422,"Fast delivery, great service!",5,Yes,No,5,1,0,Slow,Medium,Off-Peak,Positive,Speed,1
ORD034375,CUST4074,Blinkit,28:29.5,5,Fruits & Vegetables,234,Excellent experience!,5,No,No,28,0,0,Express,Medium,Off-Peak,Positive,Overall,1
ORD034376,CUST4762,JioMart,09:29.5,30,Personal Care,790,"Very late delivery, not happy.",2,No,Yes,9,0,1,On-Time,High,Morning,Negative,Speed,-1
ORD034377,CUST4790,Swiggy Instamart,51:29.5,35,Grocery,670,"Easy to order, loved it!",5,No,No,51,0,0,On-Time,High,Off-Peak,Positive,App/UX,1
ORD034378,CUST1273,Swiggy Instamart,28:29.5,25,Beverages,370,"Very late delivery, not happy.",2,No,Yes,28,0,1,On-Time,Medium,Off-Peak,Negative,Speed,-1
ORD034379,CUST7071,Blinkit,55:29.5,18,Dairy,524,"Easy to order, loved it!",5,No,No,55,0,0,Express,High,Off-Peak,Positive,App/UX,1
ORD034380,CUST5466,Blinkit,20:29.5,30,Grocery,377,Excellent experience!,5,No,No,20,0,0,On-Time,Medium,Evening,Positive,Overall,1
ORD034381,CUST9679,JioMart,11:29.5,44,Dairy,371,Delivery person was rude.,2,Yes,Yes,11,1,1,Slow,Medium,Off-Peak,Negative,Staff,-1
ORD034382,CUST5618,Blinkit,47:29.5,26,Dairy,511,"Not fresh, disappointed.",2,No,Yes,47,0,1,On-Time,High,Off-Peak,Negative,Product Quality,-1
ORD034383,CUST6237,Blinkit,34:29.5,21,Snacks,210,Quick and reliable!,5,No,No,34,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD034384,CUST2341,Blinkit,02:29.5,32,Dairy,285,"Horrible experience, never ordering again.",1,No,Yes,2,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD034385,CUST7858,JioMart,01:29.5,6,Fruits & Vegetables,574,Delivery person was rude.,2,No,Yes,1,0,1,Express,High,Off-Peak,Negative,Staff,-1
ORD034386,CUST6420,JioMart,04:29.5,23,Snacks,401,"Very late delivery, not happy.",2,No,Yes,4,0,1,On-Time,Medium,Off-Peak,Negative,Speed,-1
ORD034387,CUST8750,Swiggy Instamart,55:29.5,21,Snacks,218,Excellent experience!,5,No,No,55,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD034388,CUST1918,JioMart,02:29.5,40,Grocery,1242,"Not fresh, disappointed.",2,No,Yes,2,0,1,Slow,Premium,Off-Peak,Negative,Product Quality,-1
ORD034389,CUST8247,Blinkit,31:29.5,34,Personal Care,277,Delivery person was rude.,2,No,Yes,31,0,1,On-Time,Medium,Off-Peak,Negative,Staff,-1
ORD034390,CUST5862,Swiggy Instamart,13:29.5,34,Grocery,410,Items missing from order.,2,No,Yes,13,0,1,On-Time,Medium,Lunch,Negative,Order Accuracy,-1
ORD034391,CUST4085,JioMart,30:29.5,25,Fruits & Vegetables,96,Quick and reliable!,5,No,No,30,0,0,On-Time,Low,Off-Peak,Positive,Speed,1
ORD034392,CUST3380,JioMart,20:29.5,31,Beverages,232,"Easy to order, loved it!",5,No,No,20,0,0,On-Time,Medium,Evening,Positive,App/UX,1
ORD034393,CUST2773,Blinkit,45:29.5,39,Grocery,663,Good quality products.,4,No,No,45,0,0,Slow,High,Off-Peak,Positive,Product Quality,1
ORD034394,CUST9650,Blinkit,12:29.5,37,Personal Care,257,Delivery person was rude.,2,No,Yes,12,0,1,Slow,Medium,Lunch,Negative,Staff,-1
ORD034395,CUST4722,JioMart,33:29.5,20,Personal Care,181,Good quality products.,4,No,No,33,0,0,Express,Low,Off-Peak,Positive,Product Quality,1
ORD034396,CUST1525,Swiggy Instamart,19:29.5,22,Grocery,1046,Items missing from order.,2,No,Yes,19,0,1,On-Time,Premium,Evening,Negative,Order Accuracy,-1
ORD034397,CUST3423,Blinkit,17:29.5,36,Grocery,433,"Fast delivery, great service!",5,No,No,17,0,0,Slow,Medium,Off-Peak,Positive,Speed,1
ORD034398,CUST5446,JioMart,06:29.5,28,Beverages,184,"Not fresh, disappointed.",2,No,Yes,6,0,1,On-Time,Low,Off-Peak,Negative,Product Quality,-1
ORD034399,CUST3894,JioMart,01:29.5,34,Snacks,492,Excellent experience!,5,No,No,1,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD034400,CUST7487,Blinkit,49:29.5,32,Dairy,703,Very satisfied with the service.,5,No,No,49,0,0,On-Time,High,Off-Peak,Positive,Overall,1
ORD034401,CUST5342,Swiggy Instamart,08:29.5,28,Dairy,219,Wrong item delivered.,1,No,Yes,8,0,1,On-Time,Medium,Morning,Negative,Order Accuracy,-1
ORD034402,CUST7754,Swiggy Instamart,04:29.5,37,Fruits & Vegetables,261,Wrong item delivered.,1,No,Yes,4,0,1,Slow,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034403,CUST9656,Swiggy Instamart,23:29.5,16,Beverages,749,"Very late delivery, not happy.",2,No,Yes,23,0,1,Express,High,Off-Peak,Negative,Speed,-1
ORD034404,CUST6477,Blinkit,19:29.5,28,Fruits & Vegetables,113,Good quality products.,4,No,No,19,0,0,On-Time,Low,Evening,Positive,Product Quality,1
ORD034405,CUST6421,Blinkit,55:29.5,18,Fruits & Vegetables,150,"Horrible experience, never ordering again.",1,No,Yes,55,0,1,Express,Low,Off-Peak,Negative,Overall,-1
ORD034406,CUST2808,Blinkit,58:29.5,27,Snacks,146,Wrong item delivered.,1,No,Yes,58,0,1,On-Time,Low,Off-Peak,Negative,Order Accuracy,-1
ORD034407,CUST1402,Swiggy Instamart,16:29.5,28,Personal Care,1242,"Easy to order, loved it!",5,No,No,16,0,0,On-Time,Premium,Off-Peak,Positive,App/UX,1
ORD034408,CUST3337,Swiggy Instamart,29:29.5,30,Snacks,309,Items missing from order.,2,No,Yes,29,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034409,CUST1565,Blinkit,02:29.5,32,Beverages,161,Excellent experience!,5,No,No,2,0,0,On-Time,Low,Off-Peak,Positive,Overall,1
ORD034410,CUST5990,Blinkit,58:29.5,29,Dairy,105,Quick and reliable!,5,No,No,58,0,0,On-Time,Low,Off-Peak,Positive,Speed,1
ORD034411,CUST2127,Blinkit,28:29.5,20,Grocery,855,Excellent experience!,5,No,No,28,0,0,Express,High,Off-Peak,Positive,Overall,1
ORD034412,CUST2061,Swiggy Instamart,33:29.5,23,Personal Care,916,"Fast delivery, great service!",5,No,No,33,0,0,On-Time,High,Off-Peak,Positive,Speed,1
ORD034413,CUST6291,JioMart,37:29.5,29,Snacks,358,Items missing from order.,2,No,Yes,37,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034414,CUST5993,JioMart,56:29.5,25,Beverages,851,Packaging could be better.,3,No,No,56,0,0,On-Time,High,Off-Peak,Neutral,Packaging,0
ORD034415,CUST9919,Swiggy Instamart,27:29.5,21,Personal Care,1332,"Horrible experience, never ordering again.",1,No,Yes,27,0,1,On-Time,Premium,Off-Peak,Negative,Overall,-1
ORD034416,CUST9264,Blinkit,04:29.5,29,Dairy,445,"Fast delivery, great service!",5,No,No,4,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD034417,CUST1537,Blinkit,39:29.5,33,Dairy,385,Delivery person was rude.,2,No,Yes,39,0,1,On-Time,Medium,Off-Peak,Negative,Staff,-1
ORD034418,CUST6178,Blinkit,59:29.5,38,Personal Care,1457,"Fast delivery, great service!",5,No,No,59,0,0,Slow,Premium,Off-Peak,Positive,Speed,1
ORD034419,CUST2614,Blinkit,11:29.5,40,Grocery,1195,"Easy to order, loved it!",5,No,No,11,0,0,Slow,Premium,Off-Peak,Positive,App/UX,1
ORD034420,CUST1817,Swiggy Instamart,06:29.5,26,Grocery,1412,Wrong item delivered.,1,No,Yes,6,0,1,On-Time,Premium,Off-Peak,Negative,Order Accuracy,-1
ORD034421,CUST4626,JioMart,16:29.5,41,Personal Care,515,Wrong item delivered.,1,Yes,Yes,16,1,1,Slow,High,Off-Peak,Negative,Order Accuracy,-1
ORD034422,CUST4118,JioMart,14:29.5,27,Fruits & Vegetables,231,Excellent experience!,5,No,No,14,0,0,On-Time,Medium,Lunch,Positive,Overall,1
ORD034423,CUST5660,Swiggy Instamart,23:29.5,52,Personal Care,1738,Quick and reliable!,5,Yes,No,23,1,0,Very Late,Premium,Off-Peak,Positive,Speed,1
ORD034424,CUST7411,Blinkit,34:29.5,29,Dairy,493,"Very late delivery, not happy.",2,No,Yes,34,0,1,On-Time,Medium,Off-Peak,Negative,Speed,-1
ORD034425,CUST6980,JioMart,03:29.5,26,Beverages,668,"Very late delivery, not happy.",2,No,Yes,3,0,1,On-Time,High,Off-Peak,Negative,Speed,-1
ORD034426,CUST5060,Swiggy Instamart,50:29.5,25,Grocery,457,"Horrible experience, never ordering again.",1,No,Yes,50,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD034427,CUST4674,Blinkit,40:29.5,19,Snacks,422,Wrong item delivered.,1,No,Yes,40,0,1,Express,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034428,CUST7826,JioMart,37:29.5,47,Dairy,429,Items missing from order.,2,Yes,Yes,37,1,1,Slow,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034429,CUST4327,Swiggy Instamart,42:29.5,40,Dairy,400,"Horrible experience, never ordering again.",1,No,Yes,42,0,1,Slow,Medium,Off-Peak,Negative,Overall,-1
ORD034430,CUST4901,JioMart,48:29.5,41,Dairy,267,Good quality products.,4,Yes,No,48,1,0,Slow,Medium,Off-Peak,Positive,Product Quality,1
ORD034431,CUST1106,JioMart,28:29.5,39,Snacks,445,Packaging could be better.,3,No,No,28,0,0,Slow,Medium,Off-Peak,Neutral,Packaging,0
ORD034432,CUST6172,Swiggy Instamart,09:29.5,39,Beverages,434,Quick and reliable!,5,No,No,9,0,0,Slow,Medium,Morning,Positive,Speed,1
ORD034433,CUST8896,Swiggy Instamart,50:29.5,44,Snacks,499,Wrong item delivered.,1,Yes,Yes,50,1,1,Slow,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034434,CUST7034,JioMart,59:29.5,26,Dairy,515,Excellent experience!,5,No,No,59,0,0,On-Time,High,Off-Peak,Positive,Overall,1
ORD034435,CUST5958,JioMart,41:29.5,22,Fruits & Vegetables,453,"Fast delivery, great service!",5,No,No,41,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD034436,CUST4170,Swiggy Instamart,19:29.5,35,Beverages,887,Excellent experience!,5,No,No,19,0,0,On-Time,High,Evening,Positive,Overall,1
ORD034437,CUST8626,Blinkit,46:29.5,35,Personal Care,1980,"Fast delivery, great service!",5,No,No,46,0,0,On-Time,Premium,Off-Peak,Positive,Speed,1
ORD034438,CUST1867,Blinkit,46:29.5,34,Fruits & Vegetables,443,Items missing from order.,2,No,Yes,46,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034439,CUST1047,Blinkit,56:29.5,30,Dairy,510,Packaging could be better.,3,No,No,56,0,0,On-Time,High,Off-Peak,Neutral,Packaging,0
ORD034440,CUST9851,Blinkit,31:29.5,24,Beverages,811,Good quality products.,4,No,No,31,0,0,On-Time,High,Off-Peak,Positive,Product Quality,1
ORD034441,CUST5617,Swiggy Instamart,26:29.5,32,Beverages,571,"Easy to order, loved it!",5,No,No,26,0,0,On-Time,High,Off-Peak,Positive,App/UX,1
ORD034442,CUST2958,Blinkit,24:29.5,23,Fruits & Vegetables,124,"Not fresh, disappointed.",2,No,Yes,24,0,1,On-Time,Low,Off-Peak,Negative,Product Quality,-1
ORD034443,CUST7645,JioMart,37:29.5,21,Snacks,287,Very satisfied with the service.,5,No,No,37,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD034444,CUST5317,Blinkit,30:29.5,33,Snacks,299,Quick and reliable!,5,No,No,30,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD034445,CUST4822,Swiggy Instamart,47:29.5,22,Dairy,383,Items missing from order.,2,No,Yes,47,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034446,CUST8386,Blinkit,10:29.5,39,Beverages,515,Excellent experience!,5,No,No,10,0,0,Slow,High,Morning,Positive,Overall,1
ORD034447,CUST8355,Blinkit,04:29.5,19,Snacks,496,"Fast delivery, great service!",5,No,No,4,0,0,Express,Medium,Off-Peak,Positive,Speed,1
ORD034448,CUST1540,Swiggy Instamart,10:29.5,38,Snacks,407,Good quality products.,4,No,No,10,0,0,Slow,Medium,Morning,Positive,Product Quality,1
ORD034449,CUST3403,Blinkit,37:29.5,13,Grocery,231,"Very late delivery, not happy.",2,No,Yes,37,0,1,Express,Medium,Off-Peak,Negative,Speed,-1
ORD034450,CUST2571,Swiggy Instamart,23:29.5,19,Grocery,502,"Horrible experience, never ordering again.",1,No,Yes,23,0,1,Express,High,Off-Peak,Negative,Overall,-1
ORD034451,CUST8576,Blinkit,08:29.5,46,Beverages,777,Good quality products.,4,Yes,No,8,1,0,Slow,High,Morning,Positive,Product Quality,1
ORD034452,CUST1175,Swiggy Instamart,00:29.5,43,Personal Care,1937,"Easy to order, loved it!",5,Yes,No,0,1,0,Slow,Premium,Off-Peak,Positive,App/UX,1
ORD034453,CUST5416,Blinkit,15:29.5,18,Grocery,586,Excellent experience!,5,No,No,15,0,0,Express,High,Off-Peak,Positive,Overall,1
ORD034454,CUST8222,JioMart,01:29.5,30,Beverages,215,Good quality products.,4,No,No,1,0,0,On-Time,Medium,Off-Peak,Positive,Product Quality,1
ORD034455,CUST2007,JioMart,56:29.5,17,Dairy,436,Wrong item delivered.,1,No,Yes,56,0,1,Express,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034456,CUST2823,Swiggy Instamart,52:29.5,36,Fruits & Vegetables,223,"Easy to order, loved it!",5,No,No,52,0,0,Slow,Medium,Off-Peak,Positive,App/UX,1
ORD034457,CUST4013,Swiggy Instamart,07:29.5,32,Fruits & Vegetables,189,"Horrible experience, never ordering again.",1,No,Yes,7,0,1,On-Time,Low,Morning,Negative,Overall,-1
ORD034458,CUST6587,Swiggy Instamart,48:29.5,29,Snacks,344,Wrong item delivered.,1,No,Yes,48,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD034459,CUST3779,JioMart,35:29.5,25,Fruits & Vegetables,309,"Very late delivery, not happy.",2,No,Yes,35,0,1,On-Time,Medium,Off-Peak,Negative,Speed,-1
ORD034460,CUST4669,Swiggy Instamart,56:29.5,37,Beverages,734,"Fast delivery, great service!",5,No,No,56,0,0,Slow,High,Off-Peak,Positive,Speed,1
ORD034461,CUST4476,Blinkit,41:29.5,33,Grocery,1226,"Very late delivery, not happy.",2,No,Yes,41,0,1,On-Time,Premium,Off-Peak,Negative,Speed,-1
ORD034462,CUST8711,Swiggy Instamart,25:29.5,15,Grocery,500,"Easy to order, loved it!",5,No,No,25,0,0,Express,Medium,Off-Peak,Positive,App/UX,1
