Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Hour,Delay_Flag,Refund_Flag,Delivery_Tier,Order_Segment,Hour_Bucket
ORD065561,CUST9348,Swiggy Instamart,31:29.5,42,Personal Care,228,Very satisfied with the service.,5,Yes,No,31,1,0,Slow,Medium,Off-Peak
ORD065562,CUST8743,JioMart,56:29.5,25,Personal Care,1063,Excellent experience!,5,No,No,56,0,0,On-Time,Premium,Off-Peak
ORD065563,CUST8158,Blinkit,24:29.5,22,Dairy,451,"Easy to order, loved it!",5,No,No,24,0,0,On-Time,Medium,Off-Peak
ORD065564,CUST2897,Swiggy Instamart,15:29.5,43,Grocery,1469,"Fast delivery, great service!",5,Yes,No,15,1,0,Slow,Premium,Off-Peak
ORD065565,CUST3997,Blinkit,37:29.5,33,Grocery,235,"Horrible experience, never ordering again.",1,No,Yes,37,0,1,On-Time,Medium,Off-Peak
ORD065566,CUST1995,JioMart,35:29.5,40,Fruits & Vegetables,153,Excellent experience!,5,No,No,35,0,0,Slow,Low,Off-Peak
ORD065567,CUST3235,JioMart,48:29.5,40,Dairy,746,Excellent experience!,5,No,No,48,0,0,Slow,High,Off-Peak
ORD065568,CUST3309,JioMart,48:29.5,39,Beverages,640,"Not fresh, disappointed.",2,No,Yes,48,0,1,Slow,High,Off-Peak
ORD065569,CUST9898,Swiggy Instamart,40:29.5,29,Personal Care,761,Wrong item delivered.,1,No,Yes,40,0,1,On-Time,High,Off-Peak
ORD065570,CUST6646,Blinkit,11:29.5,43,Personal Care,740,Very satisfied with the service.,5,Yes,No,11,1,0,Slow,High,Off-Peak
ORD065571,CUST5733,Blinkit,29:29.5,42,Snacks,427,Quick and reliable!,5,Yes,No,29,1,0,Slow,Medium,Off-Peak
ORD065572,CUST1738,Swiggy Instamart,33:29.5,17,Fruits & Vegetables,242,Packaging could be better.,3,No,No,33,0,0,Express,Medium,Off-Peak
ORD065573,CUST5392,JioMart,41:29.5,37,Dairy,631,Packaging could be better.,3,No,No,41,0,0,Slow,High,Off-Peak
ORD065574,CUST1229,Blinkit,35:29.5,37,Snacks,215,Quick and reliable!,5,No,No,35,0,0,Slow,Medium,Off-Peak
ORD065575,CUST3318,JioMart,16:29.5,12,Personal Care,622,Good quality products.,4,No,No,16,0,0,Express,High,Off-Peak
ORD065576,CUST7608,JioMart,43:29.5,31,Personal Care,500,Items missing from order.,2,No,Yes,43,0,1,On-Time,Medium,Off-Peak
ORD065577,CUST2512,Blinkit,30:29.5,29,Fruits & Vegetables,361,Packaging could be better.,3,No,No,30,0,0,On-Time,Medium,Off-Peak
ORD065578,CUST8021,JioMart,51:29.5,20,Grocery,1426,Excellent experience!,5,No,No,51,0,0,Express,Premium,Off-Peak
ORD065579,CUST7392,Blinkit,44:29.5,35,Beverages,994,"Not fresh, disappointed.",2,No,Yes,44,0,1,On-Time,High,Off-Peak
ORD065580,CUST9517,Blinkit,35:29.5,27,Grocery,211,Excellent experience!,5,No,No,35,0,0,On-Time,Medium,Off-Peak
ORD065581,CUST5189,Swiggy Instamart,36:29.5,29,Dairy,513,"Very late delivery, not happy.",2,No,Yes,36,0,1,On-Time,High,Off-Peak
ORD065582,CUST6237,Blinkit,24:29.5,38,Beverages,201,Quick and reliable!,5,No,No,24,0,0,Slow,Medium,Off-Peak
ORD065583,CUST1995,Swiggy Instamart,37:29.5,21,Snacks,251,Items missing from order.,2,No,Yes,37,0,1,On-Time,Medium,Off-Peak
ORD065584,CUST2642,JioMart,05:29.5,35,Dairy,362,Good quality products.,4,No,No,5,0,0,On-Time,Medium,Off-Peak
ORD065585,CUST6230,Swiggy Instamart,25:29.5,38,Beverages,238,"Not fresh, disappointed.",2,No,Yes,25,0,1,Slow,Medium,Off-Peak
ORD065586,CUST8074,JioMart,18:29.5,38,Fruits & Vegetables,325,"Fast delivery, great service!",5,No,No,18,0,0,Slow,Medium,Evening
ORD065587,CUST3129,Swiggy Instamart,11:29.5,30,Personal Care,875,Good quality products.,4,No,No,11,0,0,On-Time,High,Off-Peak
ORD065588,CUST3719,JioMart,18:29.5,25,Snacks,191,Quick and reliable!,5,No,No,18,0,0,On-Time,Low,Evening
ORD065589,CUST6610,Blinkit,16:29.5,42,Personal Care,1385,Quick and reliable!,5,Yes,No,16,1,0,Slow,Premium,Off-Peak
ORD065590,CUST9858,Swiggy Instamart,53:29.5,36,Beverages,200,"Easy to order, loved it!",5,No,No,53,0,0,Slow,Low,Off-Peak
ORD065591,CUST5290,Blinkit,33:29.5,25,Beverages,892,"Very late delivery, not happy.",2,No,Yes,33,0,1,On-Time,High,Off-Peak
ORD065592,CUST9492,Blinkit,42:29.5,31,Grocery,455,Packaging could be better.,3,No,No,42,0,0,On-Time,Medium,Off-Peak
ORD065593,CUST2884,JioMart,27:29.5,43,Snacks,393,"Horrible experience, never ordering again.",1,Yes,Yes,27,1,1,Slow,Medium,Off-Peak
ORD065594,CUST1292,JioMart,49:29.5,29,Fruits & Vegetables,543,Delivery person was rude.,2,No,Yes,49,0,1,On-Time,High,Off-Peak
ORD065595,CUST7676,JioMart,04:29.5,19,Personal Care,1259,"Not fresh, disappointed.",2,No,Yes,4,0,1,Express,Premium,Off-Peak
ORD065596,CUST1215,JioMart,08:29.5,33,Snacks,235,"Fast delivery, great service!",5,No,No,8,0,0,On-Time,Medium,Morning
ORD065597,CUST5758,Swiggy Instamart,39:29.5,24,Fruits & Vegetables,268,Items missing from order.,2,No,Yes,39,0,1,On-Time,Medium,Off-Peak
ORD065598,CUST6444,Blinkit,57:29.5,20,Snacks,126,Good quality products.,4,No,No,57,0,0,Express,Low,Off-Peak
ORD065599,CUST9903,JioMart,06:29.5,9,Dairy,654,"Easy to order, loved it!",5,No,No,6,0,0,Express,High,Off-Peak
ORD065600,CUST4044,Blinkit,12:29.5,31,Beverages,488,"Easy to order, loved it!",5,No,No,12,0,0,On-Time,Medium,Lunch
ORD065601,CUST8190,Swiggy Instamart,16:29.5,34,Beverages,221,Good quality products.,4,No,No,16,0,0,On-Time,Medium,Off-Peak
ORD065602,CUST9999,JioMart,27:29.5,17,Beverages,116,"Horrible experience, never ordering again.",1,No,Yes,27,0,1,Express,Low,Off-Peak
ORD065603,CUST2064,Swiggy Instamart,44:29.5,34,Dairy,288,"Fast delivery, great service!",5,No,No,44,0,0,On-Time,Medium,Off-Peak
ORD065604,CUST5639,Swiggy Instamart,05:29.5,41,Dairy,308,Delivery person was rude.,2,Yes,Yes,5,1,1,Slow,Medium,Off-Peak
ORD065605,CUST8762,Blinkit,55:29.5,33,Dairy,222,Quick and reliable!,5,No,No,55,0,0,On-Time,Medium,Off-Peak
ORD065606,CUST1583,Blinkit,34:29.5,30,Personal Care,1669,Excellent experience!,5,No,No,34,0,0,On-Time,Premium,Off-Peak
ORD065607,CUST6595,Swiggy Instamart,56:29.5,34,Fruits & Vegetables,344,"Fast delivery, great service!",5,No,No,56,0,0,On-Time,Medium,Off-Peak
ORD065608,CUST8119,Swiggy Instamart,33:29.5,17,Personal Care,760,Very satisfied with the service.,5,No,No,33,0,0,Express,High,Off-Peak
ORD065609,CUST5933,JioMart,01:29.5,42,Personal Care,1604,Wrong item delivered.,1,Yes,Yes,1,1,1,Slow,Premium,Off-Peak
ORD065610,CUST8553,Blinkit,16:29.5,28,Personal Care,1166,Excellent experience!,5,No,No,16,0,0,On-Time,Premium,Off-Peak
ORD065611,CUST2574,Swiggy Instamart,35:29.5,29,Fruits & Vegetables,569,Packaging could be better.,3,No,No,35,0,0,On-Time,High,Off-Peak
ORD065612,CUST8925,Swiggy Instamart,08:29.5,23,Grocery,803,"Not fresh, disappointed.",2,No,Yes,8,0,1,On-Time,High,Morning
ORD065613,CUST3385,Blinkit,29:29.5,19,Grocery,894,Items missing from order.,2,No,Yes,29,0,1,Express,High,Off-Peak
ORD065614,CUST3029,Swiggy Instamart,36:29.5,21,Grocery,1040,"Not fresh, disappointed.",2,No,Yes,36,0,1,On-Time,Premium,Off-Peak
ORD065615,CUST3789,JioMart,47:29.5,21,Grocery,1119,"Easy to order, loved it!",5,No,No,47,0,0,On-Time,Premium,Off-Peak
ORD065616,CUST7557,Swiggy Instamart,05:29.5,36,Fruits & Vegetables,463,"Horrible experience, never ordering again.",1,No,Yes,5,0,1,Slow,Medium,Off-Peak
ORD065617,CUST9408,Swiggy Instamart,57:29.5,38,Personal Care,760,Excellent experience!,5,No,No,57,0,0,Slow,High,Off-Peak
ORD065618,CUST2560,Blinkit,02:29.5,27,Grocery,822,Excellent experience!,5,No,No,2,0,0,On-Time,High,Off-Peak
ORD065619,CUST6138,Blinkit,42:29.5,37,Fruits & Vegetables,462,"Not fresh, disappointed.",2,No,Yes,42,0,1,Slow,Medium,Off-Peak
ORD065620,CUST4994,JioMart,35:29.5,41,Fruits & Vegetables,470,"Easy to order, loved it!",5,Yes,No,35,1,0,Slow,Medium,Off-Peak
ORD065621,CUST4650,Swiggy Instamart,24:29.5,44,Dairy,619,Excellent experience!,5,Yes,No,24,1,0,Slow,High,Off-Peak
ORD065622,CUST5433,JioMart,47:29.5,18,Dairy,684,"Easy to order, loved it!",5,No,No,47,0,0,Express,High,Off-Peak
ORD065623,CUST6887,Swiggy Instamart,00:29.5,33,Personal Care,907,Packaging could be better.,3,No,No,0,0,0,On-Time,High,Off-Peak
ORD065624,CUST4691,Swiggy Instamart,30:29.5,19,Snacks,305,Wrong item delivered.,1,No,Yes,30,0,1,Express,Medium,Off-Peak
ORD065625,CUST4144,Blinkit,50:29.5,24,Beverages,332,Delivery person was rude.,2,No,Yes,50,0,1,On-Time,Medium,Off-Peak
ORD065626,CUST9919,JioMart,09:29.5,25,Fruits & Vegetables,543,Very satisfied with the service.,5,No,No,9,0,0,On-Time,High,Morning
ORD065627,CUST5878,Swiggy Instamart,45:29.5,37,Grocery,1469,Delivery person was rude.,2,No,Yes,45,0,1,Slow,Premium,Off-Peak
ORD065628,CUST4414,Swiggy Instamart,16:29.5,35,Dairy,154,"Horrible experience, never ordering again.",1,No,Yes,16,0,1,On-Time,Low,Off-Peak
ORD065629,CUST1342,Blinkit,59:29.5,44,Snacks,167,Delivery person was rude.,2,Yes,Yes,59,1,1,Slow,Low,Off-Peak
ORD065630,CUST3266,Blinkit,43:29.5,22,Grocery,640,Wrong item delivered.,1,No,Yes,43,0,1,On-Time,High,Off-Peak
ORD065631,CUST7840,Blinkit,45:29.5,18,Dairy,542,Good quality products.,4,No,No,45,0,0,Express,High,Off-Peak
ORD065632,CUST8433,JioMart,40:29.5,23,Personal Care,1137,Packaging could be better.,3,No,No,40,0,0,On-Time,Premium,Off-Peak
ORD065633,CUST9275,JioMart,55:29.5,14,Snacks,500,"Horrible experience, never ordering again.",1,No,Yes,55,0,1,Express,Medium,Off-Peak
ORD065634,CUST9353,Swiggy Instamart,23:29.5,41,Snacks,416,Packaging could be better.,3,Yes,No,23,1,0,Slow,Medium,Off-Peak
ORD065635,CUST4231,JioMart,46:29.5,24,Fruits & Vegetables,510,Quick and reliable!,5,No,No,46,0,0,On-Time,High,Off-Peak
ORD065636,CUST4430,Blinkit,07:29.5,14,Fruits & Vegetables,305,"Not fresh, disappointed.",2,No,Yes,7,0,1,Express,Medium,Morning
ORD065637,CUST2931,Blinkit,30:29.5,24,Personal Care,1049,"Horrible experience, never ordering again.",1,No,Yes,30,0,1,On-Time,Premium,Off-Peak
ORD065638,CUST1825,JioMart,31:29.5,30,Grocery,1147,"Fast delivery, great service!",5,No,No,31,0,0,On-Time,Premium,Off-Peak
ORD065639,CUST3888,Swiggy Instamart,45:29.5,40,Snacks,214,Quick and reliable!,5,No,No,45,0,0,Slow,Medium,Off-Peak
ORD065640,CUST1818,Swiggy Instamart,22:29.5,17,Grocery,264,Very satisfied with the service.,5,No,No,22,0,0,Express,Medium,Evening
ORD065641,CUST9247,Swiggy Instamart,27:29.5,28,Snacks,218,Wrong item delivered.,1,No,Yes,27,0,1,On-Time,Medium,Off-Peak
ORD065642,CUST6584,Swiggy Instamart,54:29.5,25,Personal Care,1891,Very satisfied with the service.,5,No,No,54,0,0,On-Time,Premium,Off-Peak
ORD065643,CUST3502,Blinkit,52:29.5,18,Fruits & Vegetables,319,"Fast delivery, great service!",5,No,No,52,0,0,Express,Medium,Off-Peak
ORD065644,CUST1709,JioMart,34:29.5,37,Personal Care,929,"Easy to order, loved it!",5,No,No,34,0,0,Slow,High,Off-Peak
ORD065645,CUST6951,Blinkit,34:29.5,23,Grocery,919,Packaging could be better.,3,No,No,34,0,0,On-Time,High,Off-Peak
ORD065646,CUST7555,Swiggy Instamart,51:29.5,23,Grocery,1376,Items missing from order.,2,No,Yes,51,0,1,On-Time,Premium,Off-Peak
ORD065647,CUST5239,Swiggy Instamart,59:29.5,36,Fruits & Vegetables,323,Wrong item delivered.,1,No,Yes,59,0,1,Slow,Medium,Off-Peak
ORD065648,CUST6538,Blinkit,54:29.5,36,Fruits & Vegetables,493,"Fast delivery, great service!",5,No,No,54,0,0,Slow,Medium,Off-Peak
ORD065649,CUST9578,Swiggy Instamart,49:29.5,38,Beverages,266,Items missing from order.,2,No,Yes,49,0,1,Slow,Medium,Off-Peak
ORD065650,CUST1159,Blinkit,02:29.5,35,Snacks,206,Packaging could be better.,3,No,No,2,0,0,On-Time,Medium,Off-Peak
ORD065651,CUST4098,Blinkit,49:29.5,33,Fruits & Vegetables,173,Good quality products.,4,No,No,49,0,0,On-Time,Low,Off-Peak
ORD065652,CUST5230,Blinkit,53:29.5,21,Grocery,498,"Not fresh, disappointed.",2,No,Yes,53,0,1,On-Time,Medium,Off-Peak
ORD065653,CUST5185,Blinkit,07:29.5,10,Snacks,349,Wrong item delivered.,1,No,Yes,7,0,1,Express,Medium,Morning
ORD065654,CUST1848,Swiggy Instamart,17:29.5,28,Grocery,764,Delivery person was rude.,2,No,Yes,17,0,1,On-Time,High,Off-Peak
ORD065655,CUST6581,Swiggy Instamart,51:29.5,31,Beverages,726,Quick and reliable!,5,No,No,51,0,0,On-Time,High,Off-Peak
ORD065656,CUST9800,Swiggy Instamart,47:29.5,6,Beverages,626,"Easy to order, loved it!",5,No,No,47,0,0,Express,High,Off-Peak
ORD065657,CUST6868,JioMart,56:29.5,18,Grocery,633,Delivery person was rude.,2,No,Yes,56,0,1,Express,High,Off-Peak
ORD065658,CUST8161,Blinkit,14:29.5,27,Dairy,373,Packaging could be better.,3,No,No,14,0,0,On-Time,Medium,Lunch
ORD065659,CUST6840,JioMart,35:29.5,24,Grocery,959,Excellent experience!,5,No,No,35,0,0,On-Time,High,Off-Peak
ORD065660,CUST6973,Blinkit,20:29.5,30,Dairy,748,"Not fresh, disappointed.",2,No,Yes,20,0,1,On-Time,High,Evening
ORD065661,CUST2293,Blinkit,54:29.5,37,Beverages,932,Quick and reliable!,5,No,No,54,0,0,Slow,High,Off-Peak
ORD065662,CUST8713,Swiggy Instamart,49:29.5,22,Snacks,206,Packaging could be better.,3,No,No,49,0,0,On-Time,Medium,Off-Peak
ORD065663,CUST5211,Blinkit,06:29.5,33,Fruits & Vegetables,414,"Very late delivery, not happy.",2,No,Yes,6,0,1,On-Time,Medium,Off-Peak
ORD065664,CUST4992,JioMart,39:29.5,28,Personal Care,976,"Horrible experience, never ordering again.",1,No,Yes,39,0,1,On-Time,High,Off-Peak
ORD065665,CUST6663,Swiggy Instamart,04:29.5,26,Personal Care,1613,Good quality products.,4,No,No,4,0,0,On-Time,Premium,Off-Peak
ORD065666,CUST1569,Swiggy Instamart,31:29.5,40,Grocery,490,Items missing from order.,2,No,Yes,31,0,1,Slow,Medium,Off-Peak
ORD065667,CUST5113,Blinkit,59:29.5,34,Fruits & Vegetables,427,"Fast delivery, great service!",5,No,No,59,0,0,On-Time,Medium,Off-Peak
ORD065668,CUST5860,Swiggy Instamart,37:29.5,25,Personal Care,339,Very satisfied with the service.,5,No,No,37,0,0,On-Time,Medium,Off-Peak
ORD065669,CUST5928,JioMart,43:29.5,35,Beverages,160,Good quality products.,4,No,No,43,0,0,On-Time,Low,Off-Peak
ORD065670,CUST3295,Blinkit,16:29.5,37,Beverages,816,Quick and reliable!,5,No,No,16,0,0,Slow,High,Off-Peak
ORD065671,CUST1286,JioMart,49:29.5,33,Fruits & Vegetables,92,"Easy to order, loved it!",5,No,No,49,0,0,On-Time,Low,Off-Peak
ORD065672,CUST7095,Swiggy Instamart,54:29.5,44,Fruits & Vegetables,591,Items missing from order.,2,Yes,Yes,54,1,1,Slow,High,Off-Peak
ORD065673,CUST5587,JioMart,30:29.5,28,Fruits & Vegetables,580,"Easy to order, loved it!",5,No,No,30,0,0,On-Time,High,Off-Peak
ORD065674,CUST6245,JioMart,22:29.5,28,Fruits & Vegetables,542,Items missing from order.,2,No,Yes,22,0,1,On-Time,High,Evening
ORD065675,CUST6984,Swiggy Instamart,43:29.5,12,Fruits & Vegetables,458,"Very late delivery, not happy.",2,No,Yes,43,0,1,Express,Medium,Off-Peak
ORD065676,CUST5429,Blinkit,28:29.5,29,Beverages,470,Excellent experience!,5,No,No,28,0,0,On-Time,Medium,Off-Peak
ORD065677,CUST2423,Blinkit,44:29.5,18,Grocery,858,Wrong item delivered.,1,No,Yes,44,0,1,Express,High,Off-Peak
ORD065678,CUST3991,Swiggy Instamart,40:29.5,14,Grocery,1368,Items missing from order.,2,No,Yes,40,0,1,Express,Premium,Off-Peak
ORD065679,CUST9622,Blinkit,07:29.5,34,Dairy,115,"Horrible experience, never ordering again.",1,No,Yes,7,0,1,On-Time,Low,Morning
ORD065680,CUST4453,JioMart,01:29.5,25,Dairy,398,"Easy to order, loved it!",5,No,No,1,0,0,On-Time,Medium,Off-Peak
ORD065681,CUST2185,Swiggy Instamart,14:29.5,23,Beverages,617,Good quality products.,4,No,No,14,0,0,On-Time,High,Lunch
ORD065682,CUST2603,Swiggy Instamart,37:29.5,13,Dairy,764,"Easy to order, loved it!",5,No,No,37,0,0,Express,High,Off-Peak
ORD065683,CUST8417,Blinkit,30:29.5,15,Fruits & Vegetables,643,Good quality products.,4,No,No,30,0,0,Express,High,Off-Peak
ORD065684,CUST5667,Blinkit,50:29.5,48,Grocery,205,Good quality products.,4,Yes,No,50,1,0,Slow,Medium,Off-Peak
ORD065685,CUST5815,Swiggy Instamart,19:29.5,55,Beverages,478,Delivery person was rude.,2,Yes,Yes,19,1,1,Very Late,Medium,Evening
ORD065686,CUST5421,Swiggy Instamart,40:29.5,27,Snacks,285,"Fast delivery, great service!",5,No,No,40,0,0,On-Time,Medium,Off-Peak
ORD065687,CUST3152,Swiggy Instamart,32:29.5,25,Beverages,974,"Very late delivery, not happy.",2,No,Yes,32,0,1,On-Time,High,Off-Peak
ORD065688,CUST4010,Swiggy Instamart,57:29.5,35,Grocery,757,Good quality products.,4,No,No,57,0,0,On-Time,High,Off-Peak
ORD065689,CUST9415,JioMart,41:29.5,29,Grocery,1427,"Easy to order, loved it!",5,No,No,41,0,0,On-Time,Premium,Off-Peak
ORD065690,CUST4876,JioMart,49:29.5,23,Snacks,392,"Fast delivery, great service!",5,No,No,49,0,0,On-Time,Medium,Off-Peak
ORD065691,CUST3304,Swiggy Instamart,06:29.5,24,Beverages,779,"Not fresh, disappointed.",2,No,Yes,6,0,1,On-Time,High,Off-Peak
ORD065692,CUST6489,Swiggy Instamart,39:29.5,30,Grocery,1180,"Easy to order, loved it!",5,No,No,39,0,0,On-Time,Premium,Off-Peak
ORD065693,CUST9207,Swiggy Instamart,28:29.5,31,Fruits & Vegetables,661,"Easy to order, loved it!",5,No,No,28,0,0,On-Time,High,Off-Peak
ORD065694,CUST8521,JioMart,20:29.5,30,Dairy,166,Good quality products.,4,No,No,20,0,0,On-Time,Low,Evening
ORD065695,CUST5848,Blinkit,03:29.5,22,Personal Care,422,"Easy to order, loved it!",5,No,No,3,0,0,On-Time,Medium,Off-Peak
ORD065696,CUST3544,JioMart,38:29.5,23,Fruits & Vegetables,309,"Horrible experience, never ordering again.",1,No,Yes,38,0,1,On-Time,Medium,Off-Peak
ORD065697,CUST8181,Swiggy Instamart,47:29.5,16,Dairy,103,Items missing from order.,2,No,Yes,47,0,1,Express,Low,Off-Peak
ORD065698,CUST7722,Swiggy Instamart,14:29.5,59,Dairy,258,Quick and reliable!,5,Yes,No,14,1,0,Very Late,Medium,Lunch
ORD065699,CUST4597,Swiggy Instamart,46:29.5,42,Beverages,224,"Easy to order, loved it!",5,Yes,No,46,1,0,Slow,Medium,Off-Peak
ORD065700,CUST1057,Swiggy Instamart,53:29.5,40,Snacks,357,Good quality products.,4,No,No,53,0,0,Slow,Medium,Off-Peak
ORD065701,CUST5558,JioMart,05:29.5,31,Beverages,629,"Horrible experience, never ordering again.",1,No,Yes,5,0,1,On-Time,High,Off-Peak
ORD065702,CUST6255,Blinkit,30:29.5,23,Personal Care,559,Excellent experience!,5,No,No,30,0,0,On-Time,High,Off-Peak
ORD065703,CUST6588,Swiggy Instamart,51:29.5,21,Fruits & Vegetables,380,Good quality products.,4,No,No,51,0,0,On-Time,Medium,Off-Peak
ORD065704,CUST1380,Swiggy Instamart,24:29.5,46,Fruits & Vegetables,490,Quick and reliable!,5,Yes,No,24,1,0,Slow,Medium,Off-Peak
ORD065705,CUST5983,Swiggy Instamart,00:29.5,28,Personal Care,1272,Wrong item delivered.,1,No,Yes,0,0,1,On-Time,Premium,Off-Peak
ORD065706,CUST8233,Blinkit,16:29.5,39,Personal Care,676,Quick and reliable!,5,No,No,16,0,0,Slow,High,Off-Peak
ORD065707,CUST9707,JioMart,54:29.5,27,Dairy,394,"Not fresh, disappointed.",2,No,Yes,54,0,1,On-Time,Medium,Off-Peak
ORD065708,CUST7223,Blinkit,57:29.5,31,Dairy,730,"Fast delivery, great service!",5,No,No,57,0,0,On-Time,High,Off-Peak
ORD065709,CUST5670,JioMart,15:29.5,29,Dairy,230,Items missing from order.,2,No,Yes,15,0,1,On-Time,Medium,Off-Peak
ORD065710,CUST2100,Swiggy Instamart,28:29.5,36,Dairy,400,"Fast delivery, great service!",5,No,No,28,0,0,Slow,Medium,Off-Peak
ORD065711,CUST8115,Blinkit,45:29.5,16,Beverages,341,Packaging could be better.,3,No,No,45,0,0,Express,Medium,Off-Peak
ORD065712,CUST4231,Blinkit,40:29.5,29,Dairy,478,Very satisfied with the service.,5,No,No,40,0,0,On-Time,Medium,Off-Peak
ORD065713,CUST9951,Swiggy Instamart,35:29.5,28,Fruits & Vegetables,372,Very satisfied with the service.,5,No,No,35,0,0,On-Time,Medium,Off-Peak
ORD065714,CUST3760,Blinkit,10:29.5,37,Grocery,1223,Items missing from order.,2,No,Yes,10,0,1,Slow,Premium,Morning
ORD065715,CUST9294,Swiggy Instamart,01:29.5,35,Personal Care,414,Packaging could be better.,3,No,No,1,0,0,On-Time,Medium,Off-Peak
ORD065716,CUST2040,Swiggy Instamart,55:29.5,35,Beverages,947,Packaging could be better.,3,No,No,55,0,0,On-Time,High,Off-Peak
ORD065717,CUST1219,JioMart,49:29.5,37,Fruits & Vegetables,403,Quick and reliable!,5,No,No,49,0,0,Slow,Medium,Off-Peak
ORD065718,CUST6511,JioMart,56:29.5,35,Personal Care,1577,Wrong item delivered.,1,No,Yes,56,0,1,On-Time,Premium,Off-Peak
ORD065719,CUST3634,Swiggy Instamart,51:29.5,25,Dairy,700,Packaging could be better.,3,No,No,51,0,0,On-Time,High,Off-Peak
ORD065720,CUST6697,Swiggy Instamart,46:29.5,42,Snacks,484,Packaging could be better.,3,Yes,No,46,1,0,Slow,Medium,Off-Peak
ORD065721,CUST2675,Blinkit,27:29.5,43,Personal Care,396,Quick and reliable!,5,Yes,No,27,1,0,Slow,Medium,Off-Peak
ORD065722,CUST3689,Swiggy Instamart,53:29.5,30,Fruits & Vegetables,622,"Very late delivery, not happy.",2,No,Yes,53,0,1,On-Time,High,Off-Peak
ORD065723,CUST2715,Swiggy Instamart,49:29.5,28,Personal Care,394,Quick and reliable!,5,No,No,49,0,0,On-Time,Medium,Off-Peak
ORD065724,CUST2969,Blinkit,44:29.5,37,Grocery,1377,Good quality products.,4,No,No,44,0,0,Slow,Premium,Off-Peak
ORD065725,CUST9256,Swiggy Instamart,21:29.5,19,Snacks,128,"Very late delivery, not happy.",2,No,Yes,21,0,1,Express,Low,Evening
ORD065726,CUST5625,Swiggy Instamart,02:29.5,24,Fruits & Vegetables,579,Excellent experience!,5,No,No,2,0,0,On-Time,High,Off-Peak
ORD065727,CUST7244,JioMart,54:29.5,22,Dairy,315,Very satisfied with the service.,5,No,No,54,0,0,On-Time,Medium,Off-Peak
ORD065728,CUST3608,Swiggy Instamart,45:29.5,19,Snacks,191,Quick and reliable!,5,No,No,45,0,0,Express,Low,Off-Peak
ORD065729,CUST5008,Swiggy Instamart,20:29.5,34,Snacks,279,"Fast delivery, great service!",5,No,No,20,0,0,On-Time,Medium,Evening
ORD065730,CUST2725,Blinkit,29:29.5,41,Fruits & Vegetables,448,"Not fresh, disappointed.",2,Yes,Yes,29,1,1,Slow,Medium,Off-Peak
ORD065731,CUST2368,JioMart,34:29.5,21,Snacks,407,"Fast delivery, great service!",5,No,No,34,0,0,On-Time,Medium,Off-Peak
ORD065732,CUST8111,JioMart,17:29.5,24,Grocery,974,"Horrible experience, never ordering again.",1,No,Yes,17,0,1,On-Time,High,Off-Peak
ORD065733,CUST7160,Swiggy Instamart,49:29.5,30,Personal Care,1836,Delivery person was rude.,2,No,Yes,49,0,1,On-Time,Premium,Off-Peak
ORD065734,CUST7048,JioMart,39:29.5,30,Beverages,467,Very satisfied with the service.,5,No,No,39,0,0,On-Time,Medium,Off-Peak
ORD065735,CUST7043,JioMart,23:29.5,36,Grocery,1268,Items missing from order.,2,No,Yes,23,0,1,Slow,Premium,Off-Peak
ORD065736,CUST7392,JioMart,33:29.5,30,Dairy,193,"Easy to order, loved it!",5,No,No,33,0,0,On-Time,Low,Off-Peak
ORD065737,CUST4649,Blinkit,04:29.5,21,Personal Care,272,Good quality products.,4,No,No,4,0,0,On-Time,Medium,Off-Peak
ORD065738,CUST7979,Blinkit,50:29.5,55,Beverages,869,"Very late delivery, not happy.",2,Yes,Yes,50,1,1,Very Late,High,Off-Peak
ORD065739,CUST4646,JioMart,02:29.5,25,Snacks,90,"Easy to order, loved it!",5,No,No,2,0,0,On-Time,Low,Off-Peak
ORD065740,CUST1007,JioMart,23:29.5,26,Personal Care,1230,Good quality products.,4,No,No,23,0,0,On-Time,Premium,Off-Peak
ORD065741,CUST1792,Swiggy Instamart,58:29.5,31,Fruits & Vegetables,646,Excellent experience!,5,No,No,58,0,0,On-Time,High,Off-Peak
